,time,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
213,2024-09-12 00:00:00+08:00,17177.3,17334.2,17127.2,17240.4,2374153300,0,0,HSI,^HSI,8325192406000328171,2025-06-02 08:53:16.696166+08:00,甲子,己卯,甲申,己巳,癸酉,己未,甲寅,戊辰,辛卯,己寅,戊酉,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
214,2024-09-13 00:00:00+08:00,17298.3,17540.8,17298.3,17369.1,2139977900,0,0,HSI,^HSI,7400340772977951804,2025-06-02 08:53:16.696166+08:00,丙子,庚辰,乙酉,辛巳,癸酉,己未,甲寅,戊辰,癸卯,庚卯,戊酉,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
215,2024-09-16 00:00:00+08:00,17252.8,17422.1,17177.1,17422.1,1127924500,0,0,HSI,^HSI,13626944743510730131,2025-06-02 08:53:16.696166+08:00,壬子,癸未,戊子,丁巳,癸酉,己未,甲寅,戊辰,己卯,癸午,己酉,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
216,2024-09-17 00:00:00+08:00,17386.8,17715.8,17368.1,17660,1665721500,0,0,HSI,^HSI,3424785973738890081,2025-06-02 08:53:16.696166+08:00,甲子,甲申,己丑,己巳,癸酉,己未,甲寅,戊辰,辛卯,甲未,甲酉,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
217,2024-09-19 00:00:00+08:00,17633.9,18071.1,17602.4,18013.2,3436673300,0,0,HSI,^HSI,1370930559053950930,2025-06-02 08:53:16.696166+08:00,戊子,丙戌,辛卯,癸巳,癸酉,己未,甲寅,戊辰,乙卯,丙酉,甲酉,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
218,2024-09-20 00:00:00+08:00,18069.3,18355.2,18047.1,18258.6,4005306800,0,0,HSI,^HSI,1948739257245668689,2025-06-02 08:53:16.696166+08:00,庚子,丁亥,壬辰,乙巳,癸酉,己未,甲寅,戊辰,丁卯,丁戌,乙酉,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
219,2024-09-23 00:00:00+08:00,18237.4,18426.9,18212.6,18247.1,2724524400,0,0,HSI,^HSI,14705176129811938739,2025-06-02 08:53:16.696166+08:00,丙子,庚寅,乙未,辛巳,戊子,己未,甲寅,癸未,癸卯,庚丑,庚子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
220,2024-09-24 00:00:00+08:00,18573.9,19002.1,18532.3,19000.6,6008421400,0,0,HSI,^HSI,16070002099715979106,2025-06-02 08:53:16.696166+08:00,戊子,辛卯,丙申,癸巳,戊子,己未,甲寅,癸未,乙卯,辛寅,庚子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
221,2024-09-25 00:00:00+08:00,19592.4,19592.4,19072.7,19129.1,6507488700,0,0,HSI,^HSI,1335114724156152396,2025-06-02 08:53:16.696166+08:00,庚子,壬辰,丁酉,乙巳,戊子,己未,甲寅,癸未,丁卯,壬卯,庚子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
222,2024-09-26 00:00:00+08:00,19302.6,19954.1,19176.6,19924.6,7428256300,0,0,HSI,^HSI,17881151769235490997,2025-06-02 08:53:16.696166+08:00,壬子,癸巳,戊戌,丁巳,戊子,己未,甲寅,癸未,己卯,癸辰,辛子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
223,2024-09-27 00:00:00+08:00,20446.7,20743.2,20268.6,20632.3,9656093400,0,0,HSI,^HSI,3928000540157734203,2025-06-02 08:53:16.696166+08:00,甲子,甲午,己亥,己巳,戊子,己未,甲寅,癸未,辛卯,甲巳,辛子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
224,2024-09-30 00:00:00+08:00,21175.4,21488.8,20789.9,21133.7,1035706200,0,0,HSI,^HSI,14089311343661598117,2025-06-02 08:53:16.696166+08:00,庚子,丁酉,壬寅,乙巳,戊子,己未,甲寅,癸未,丁卯,丁申,丙子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
225,2024-10-02 00:00:00+08:00,21289.6,22667.7,21289.6,22443.7,7696286600,0,0,HSI,^HSI,15434664047027384512,2025-06-02 08:53:16.696166+08:00,甲子,己亥,甲辰,己巳,戊子,己未,甲寅,癸未,辛卯,己戌,丁子,己未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
226,2024-10-03 00:00:00+08:00,22484,22484,21442.2,22113.5,4942180900,0,0,HSI,^HSI,12515753558941005657,2025-06-02 08:53:16.696166+08:00,丙子,庚子,乙巳,辛巳,戊子,己未,甲寅,癸未,癸卯,庚亥,丁子,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
227,2024-10-04 00:00:00+08:00,22015.1,22742.4,21824.7,22736.9,4619951200,0,0,HSI,^HSI,14389913756593970402,2025-06-02 08:53:16.696166+08:00,戊子,辛丑,丙午,癸巳,戊子,己未,甲寅,癸未,乙卯,辛子,丁子,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
228,2024-10-07 00:00:00+08:00,22948.3,23241.7,22719.9,23099.8,5098400000,0,0,HSI,^HSI,3681606451785672761,2025-06-02 08:53:16.696166+08:00,甲子,甲辰,己酉,己巳,戊子,己未,甲寅,癸未,辛卯,甲卯,壬子,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
229,2024-10-08 00:00:00+08:00,22849.2,22902.4,20762.8,20926.8,11257900000,0,0,HSI,^HSI,711914935154736782,2025-06-02 08:53:16.696166+08:00,丙子,乙巳,庚戌,辛巳,戊子,己未,甲寅,癸未,癸卯,乙辰,壬子,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
230,2024-10-09 00:00:00+08:00,21290,21417.8,20190.5,20637.2,7953600000,0,0,HSI,^HSI,8773926033497172286,2025-06-02 08:53:16.696166+08:00,戊子,丙午,辛亥,癸巳,甲戌,己未,甲寅,己巳,乙卯,丙巳,甲戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
231,2024-10-10 00:00:00+08:00,21046,21622.7,20983.9,21252,6039900000,0,0,HSI,^HSI,10899272516625912772,2025-06-02 08:53:16.696166+08:00,庚子,丁未,壬子,乙巳,甲戌,己未,甲寅,己巳,丁卯,丁午,甲戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
232,2024-10-14 00:00:00+08:00,21228.7,21348.9,20693.8,21092.9,5743300000,0,0,HSI,^HSI,3499102345379538325,2025-06-02 08:53:16.696166+08:00,戊子,辛亥,丙辰,癸巳,甲戌,己未,甲寅,己巳,乙卯,辛戌,己戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
233,2024-10-15 00:00:00+08:00,21046.2,21095,20154.7,20318.8,4906400000,0,0,HSI,^HSI,15844969716534305095,2025-06-02 08:53:16.696166+08:00,庚子,壬子,丁巳,乙巳,甲戌,己未,甲寅,己巳,丁卯,壬亥,庚戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
234,2024-10-16 00:00:00+08:00,20144.8,20548.2,20131.3,20286.8,4158700000,0,0,HSI,^HSI,11223151344605009304,2025-06-02 08:53:16.696166+08:00,壬子,癸丑,戊午,丁巳,甲戌,己未,甲寅,己巳,己卯,癸子,庚戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
235,2024-10-17 00:00:00+08:00,20472,20783.3,19977.3,20079.1,3646900000,0,0,HSI,^HSI,17967252717712601025,2025-06-02 08:53:16.696166+08:00,甲子,甲寅,己未,己巳,甲戌,己未,甲寅,己巳,辛卯,甲丑,庚戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
236,2024-10-18 00:00:00+08:00,20106.7,20953,20058.7,20804.1,4586200000,0,0,HSI,^HSI,12322993487090172909,2025-06-02 08:53:16.696166+08:00,丙子,乙卯,庚申,辛巳,甲戌,己未,甲寅,己巳,癸卯,乙寅,乙戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
237,2024-10-21 00:00:00+08:00,20730.9,20845.6,20423.1,20478.5,3775000000,0,0,HSI,^HSI,14395949547578562605,2025-06-02 08:53:16.696166+08:00,壬子,戊午,癸亥,丁巳,甲戌,己未,甲寅,己巳,己卯,戊巳,丙戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
238,2024-10-22 00:00:00+08:00,20433.5,20629.5,20380,20498.9,2556600000,0,0,HSI,^HSI,17850195823345259845,2025-06-02 08:53:16.696166+08:00,甲子,己未,甲子,己巳,甲戌,己未,甲寅,己巳,辛卯,己午,丙戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
239,2024-10-23 00:00:00+08:00,20525.4,20942.3,20448.8,20760.2,3542000000,0,0,HSI,^HSI,13559219266951571175,2025-06-02 08:53:16.696166+08:00,丙子,庚申,乙丑,辛巳,甲戌,己未,甲寅,己巳,癸卯,庚未,丙戌,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
240,2024-10-24 00:00:00+08:00,20576.1,20685.5,20448.5,20489.6,2725600000,0,0,HSI,^HSI,5872155460079925816,2025-06-02 08:53:16.696166+08:00,戊子,辛酉,丙寅,癸巳,己丑,己未,甲寅,甲申,乙卯,辛申,辛丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
241,2024-10-25 00:00:00+08:00,20521.9,20784.5,20521.9,20590.2,2984600000,0,0,HSI,^HSI,13496493775993885271,2025-06-02 08:53:16.696166+08:00,庚子,壬戌,丁卯,乙巳,己丑,己未,甲寅,甲申,丁卯,壬酉,辛丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
242,2024-10-28 00:00:00+08:00,20592.7,20669.4,20428.9,20599.4,2978600000,0,0,HSI,^HSI,13917398060474348598,2025-06-02 08:53:16.696166+08:00,丙子,乙丑,庚午,辛巳,己丑,己未,甲寅,甲申,癸卯,乙子,壬丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
243,2024-10-29 00:00:00+08:00,20730,20890.1,20563.7,20701.1,3137700000,0,0,HSI,^HSI,3134112485250104644,2025-06-02 08:53:16.696166+08:00,戊子,丙寅,辛未,癸巳,己丑,己未,甲寅,甲申,乙卯,丙丑,壬丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
244,2024-10-30 00:00:00+08:00,20586.6,20681.5,20270.1,20380.6,3626500000,0,0,HSI,^HSI,6938519243787290620,2025-06-02 08:53:16.696166+08:00,庚子,丁卯,壬申,乙巳,己丑,己未,甲寅,甲申,丁卯,丁寅,丁丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
245,2024-10-31 00:00:00+08:00,20414.2,20553.3,20317.3,20317.3,3238200000,0,0,HSI,^HSI,1775494818294307152,2025-06-02 08:53:16.696166+08:00,壬子,戊辰,癸酉,丁巳,己丑,己未,甲寅,甲申,己卯,戊卯,丁丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
246,2024-11-01 00:00:00+08:00,20427.9,20667.2,20353.3,20506.4,3278800000,0,0,HSI,^HSI,444501477929819462,2025-06-02 08:53:16.696166+08:00,甲子,己巳,甲戌,己巳,己丑,己未,甲寅,甲申,辛卯,己辰,丁丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
247,2024-11-04 00:00:00+08:00,20584.4,20633.6,20446.3,20567.5,2463600000,0,0,HSI,^HSI,4255774422138040283,2025-06-02 08:53:16.696166+08:00,庚子,壬申,丁丑,乙巳,己丑,己未,甲寅,甲申,丁卯,壬未,戊丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
248,2024-11-05 00:00:00+08:00,20409.9,21007,20409.9,21007,3147300000,0,0,HSI,^HSI,2211421136623711434,2025-06-02 08:53:16.696166+08:00,壬子,癸酉,戊寅,丁巳,己丑,己未,甲寅,甲申,己卯,癸申,癸丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
249,2024-11-06 00:00:00+08:00,20791.8,20859.7,20361.9,20538.4,3903900000,0,0,HSI,^HSI,2391860273633711772,2025-06-02 08:53:16.696166+08:00,甲子,甲戌,己卯,己巳,己丑,己未,甲寅,甲申,辛卯,甲酉,癸丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
250,2024-11-07 00:00:00+08:00,20386.4,20986.3,20370.4,20953.3,4317500000,0,0,HSI,^HSI,4960790339122263323,2025-06-02 08:53:16.696166+08:00,丙子,乙亥,庚辰,辛巳,己丑,己未,甲寅,甲申,癸卯,乙戌,癸丑,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
251,2024-11-08 00:00:00+08:00,21200,21355.4,20705.1,20728.2,4153500000,0,0,HSI,^HSI,6252097576511915759,2025-06-02 08:53:16.696166+08:00,戊子,丙子,辛巳,癸巳,乙亥,己未,甲寅,庚午,乙卯,丙亥,乙亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
252,2024-11-11 00:00:00+08:00,20258.1,20505,20151.4,20426.9,3649700000,0,0,HSI,^HSI,18200724762078303849,2025-06-02 08:53:16.696166+08:00,甲子,己卯,甲申,己巳,乙亥,己未,甲寅,庚午,辛卯,己寅,庚亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
253,2024-11-12 00:00:00+08:00,20334.1,20517.2,19761.3,19846.9,4319500000,0,0,HSI,^HSI,5380014825643813300,2025-06-02 08:53:16.696166+08:00,丙子,庚辰,乙酉,辛巳,乙亥,己未,甲寅,庚午,癸卯,庚卯,庚亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
254,2024-11-13 00:00:00+08:00,19671.9,19840.3,19608.3,19823.4,2862300000,0,0,HSI,^HSI,15118507502521180549,2025-06-02 08:53:16.696166+08:00,戊子,辛巳,丙戌,癸巳,乙亥,己未,甲寅,庚午,乙卯,辛辰,庚亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
255,2024-11-14 00:00:00+08:00,19626.3,19859.2,19392.6,19435.8,3310000000,0,0,HSI,^HSI,6248959737797752717,2025-06-02 08:53:16.696166+08:00,庚子,壬午,丁亥,乙巳,乙亥,己未,甲寅,庚午,丁卯,壬巳,辛亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
256,2024-11-15 00:00:00+08:00,19503,19608.2,19332.3,19426.3,2947200000,0,0,HSI,^HSI,4510178917667302597,2025-06-02 08:53:16.696166+08:00,壬子,癸未,戊子,丁巳,乙亥,己未,甲寅,庚午,己卯,癸午,辛亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
257,2024-11-18 00:00:00+08:00,19595.5,19781.1,19470.4,19576.6,3176400000,0,0,HSI,^HSI,13985823695573183703,2025-06-02 08:53:16.696166+08:00,戊子,丙戌,辛卯,癸巳,乙亥,己未,甲寅,庚午,乙卯,丙酉,丙亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
258,2024-11-19 00:00:00+08:00,19699.8,19758.6,19522.6,19663.7,2529900000,0,0,HSI,^HSI,110260219000733537,2025-06-02 08:53:16.696166+08:00,庚子,丁亥,壬辰,乙巳,乙亥,己未,甲寅,庚午,丁卯,丁戌,丙亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
259,2024-11-20 00:00:00+08:00,19623.4,19752.9,19575.9,19705,2057500000,0,0,HSI,^HSI,2045499156105998898,2025-06-02 08:53:16.696166+08:00,壬子,戊子,癸巳,丁巳,乙亥,己未,甲寅,庚午,己卯,戊亥,丁亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
260,2024-11-21 00:00:00+08:00,19646,19764.6,19552.5,19601.1,2079200000,0,0,HSI,^HSI,7525418453212051108,2025-06-02 08:53:16.696166+08:00,甲子,己丑,甲午,己巳,乙亥,己未,甲寅,庚午,辛卯,己子,丁亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
261,2024-11-22 00:00:00+08:00,19613.6,19711.4,19134.6,19230,3237600000,0,0,HSI,^HSI,8975128608240292371,2025-06-02 08:53:16.696166+08:00,丙子,庚寅,乙未,辛巳,乙亥,己未,甲寅,庚午,癸卯,庚丑,丁亥,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
262,2024-11-25 00:00:00+08:00,19307.3,19351.1,19102.1,19151,4385600000,0,0,HSI,^HSI,12944603193613960245,2025-06-02 08:53:16.696166+08:00,壬子,癸巳,戊戌,丁巳,庚寅,己未,甲寅,乙酉,己卯,癸辰,壬寅,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
263,2024-11-26 00:00:00+08:00,19054.4,19295.8,19054.4,19159.2,2384700000,0,0,HSI,^HSI,1312837621338024558,2025-06-02 08:53:16.696166+08:00,甲子,甲午,己亥,己巳,庚寅,己未,甲寅,乙酉,辛卯,甲巳,癸寅,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
264,2024-11-27 00:00:00+08:00,19187.1,19661,19061.6,19603.1,2374800000,0,0,HSI,^HSI,16245702503808686076,2025-06-02 08:53:16.696166+08:00,丙子,乙未,庚子,辛巳,庚寅,己未,甲寅,乙酉,癸卯,乙午,癸寅,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
265,2024-11-28 00:00:00+08:00,19558.2,19558.2,19312.3,19367,2160800000,0,0,HSI,^HSI,4578007714361950153,2025-06-02 08:53:16.696166+08:00,戊子,丙申,辛丑,癸巳,庚寅,己未,甲寅,乙酉,乙卯,丙未,癸寅,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
266,2024-11-29 00:00:00+08:00,19346.6,19658.2,19312.4,19423.6,2487600000,0,0,HSI,^HSI,3933415804635714358,2025-06-02 08:53:16.696166+08:00,庚子,丁酉,壬寅,乙巳,庚寅,己未,甲寅,乙酉,丁卯,丁申,戊寅,己申,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
267,2024-12-02 00:00:00+08:00,19442.3,19690.2,19387.2,19550.3,2392300000,0,0,HSI,^HSI,9858270482462417247,2025-06-02 08:53:16.696166+08:00,丙子,庚子,乙巳,辛巳,庚寅,己未,甲寅,乙酉,癸卯,庚亥,己寅,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
268,2024-12-03 00:00:00+08:00,19585.3,19768.3,19386.8,19746.3,2625300000,0,0,HSI,^HSI,16391958071794576548,2025-06-02 08:53:16.696166+08:00,戊子,辛丑,丙午,癸巳,庚寅,己未,甲寅,乙酉,乙卯,辛子,己寅,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
269,2024-12-04 00:00:00+08:00,19722.2,19823.1,19615.6,19742.5,2589100000,0,0,HSI,^HSI,8126738166230125444,2025-06-02 08:53:16.696166+08:00,庚子,壬寅,丁未,乙巳,庚寅,己未,甲寅,乙酉,丁卯,壬丑,甲寅,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
270,2024-12-05 00:00:00+08:00,19578.7,19642.7,19466.7,19560.4,2007500000,0,0,HSI,^HSI,12665914600327408978,2025-06-02 08:53:16.696166+08:00,壬子,癸卯,戊申,丁巳,庚寅,己未,甲寅,乙酉,己卯,癸寅,甲寅,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
271,2024-12-06 00:00:00+08:00,19611.6,19934.7,19566.3,19865.8,3493300000,0,0,HSI,^HSI,6431040530300456754,2025-06-02 08:53:16.696166+08:00,甲子,甲辰,己酉,己巳,庚寅,己未,甲寅,乙酉,辛卯,甲卯,甲寅,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
272,2024-12-09 00:00:00+08:00,19732.3,20433.7,19695.5,20414.1,3960600000,0,0,HSI,^HSI,13920441106686856470,2025-06-02 08:53:16.696166+08:00,庚子,丁未,壬子,乙巳,丙子,己未,甲寅,辛未,丁卯,丁午,丙子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
273,2024-12-10 00:00:00+08:00,21070.1,21070.1,20308.9,20311.3,4472400000,0,0,HSI,^HSI,14856409790052550323,2025-06-02 08:53:16.696166+08:00,壬子,戊申,癸丑,丁巳,丙子,己未,甲寅,辛未,己卯,戊未,辛子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
274,2024-12-11 00:00:00+08:00,20404.5,20481.4,20100.1,20155.1,2300100000,0,0,HSI,^HSI,18359922737740030151,2025-06-02 08:53:16.696166+08:00,甲子,己酉,甲寅,己巳,丙子,己未,甲寅,辛未,辛卯,己申,辛子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
275,2024-12-12 00:00:00+08:00,20213.2,20546.4,20121.5,20397.1,2777100000,0,0,HSI,^HSI,16173753251960497156,2025-06-02 08:53:16.696166+08:00,丙子,庚戌,乙卯,辛巳,丙子,己未,甲寅,辛未,癸卯,庚酉,辛子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
276,2024-12-13 00:00:00+08:00,20238.2,20238.2,19927.3,19971.2,3106800000,0,0,HSI,^HSI,18117500553763049729,2025-06-02 08:53:16.696166+08:00,戊子,辛亥,丙辰,癸巳,丙子,己未,甲寅,辛未,乙卯,辛戌,壬子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
277,2024-12-16 00:00:00+08:00,19947.2,20049.2,19726.2,19795.5,2699600000,0,0,HSI,^HSI,12686543315632103175,2025-06-02 08:53:16.696166+08:00,甲子,甲寅,己未,己巳,丙子,己未,甲寅,辛未,辛卯,甲丑,丁子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
278,2024-12-17 00:00:00+08:00,19678,19930.8,19620.6,19700.5,2787100000,0,0,HSI,^HSI,13418807453631538472,2025-06-02 08:53:16.696166+08:00,丙子,乙卯,庚申,辛巳,丙子,己未,甲寅,辛未,癸卯,乙寅,丁子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
279,2024-12-18 00:00:00+08:00,19884.5,19953.5,19802.2,19864.6,2288100000,0,0,HSI,^HSI,9721208082739986549,2025-06-02 08:53:16.696166+08:00,戊子,丙辰,辛酉,癸巳,丙子,己未,甲寅,辛未,乙卯,丙卯,丁子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
280,2024-12-19 00:00:00+08:00,19610.1,19849,19591.5,19752.5,2385000000,0,0,HSI,^HSI,9447043171499725904,2025-06-02 08:53:16.696166+08:00,庚子,丁巳,壬戌,乙巳,丙子,己未,甲寅,辛未,丁卯,丁辰,戊子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
281,2024-12-20 00:00:00+08:00,19697.1,19875.9,19692.7,19720.7,3501200000,0,0,HSI,^HSI,967668049978864922,2025-06-02 08:53:16.696166+08:00,壬子,戊午,癸亥,丁巳,丙子,己未,甲寅,辛未,己卯,戊巳,戊子,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
282,2024-12-23 00:00:00+08:00,19843.7,19937.4,19746.5,19883.1,3403600000,0,0,HSI,^HSI,1929930946358269063,2025-06-02 08:53:16.696166+08:00,戊子,辛酉,丙寅,癸巳,辛卯,己未,甲寅,丙戌,乙卯,辛申,癸卯,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
283,2024-12-24 00:00:00+08:00,19911.5,20165.5,19908.6,20098.3,2206500000,0,0,HSI,^HSI,730398649748910767,2025-06-02 08:53:16.696166+08:00,庚子,壬戌,丁卯,乙巳,辛卯,己未,甲寅,丙戌,丁卯,壬酉,癸卯,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
284,2024-12-27 00:00:00+08:00,20083.4,20184.9,20009.9,20090.5,2906600000,0,0,HSI,^HSI,12801670736600396411,2025-06-02 08:53:16.696166+08:00,丙子,乙丑,庚午,辛巳,辛卯,己未,甲寅,丙戌,癸卯,乙子,甲卯,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
285,2024-12-30 00:00:00+08:00,20124.8,20193.1,19968.1,20041.4,2724900000,0,0,HSI,^HSI,1348436563460062087,2025-06-02 08:53:16.696166+08:00,壬子,戊辰,癸酉,丁巳,辛卯,己未,甲寅,丙戌,己卯,戊卯,己卯,己卯,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
